_id,Name,Code,date,High,Low,Open,Close,Last,Total_Trade_Quantity,Turnover_in_Lakhs,Sector,Index
ObjectId(58d10277e9804518868d9001),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-03-27T00:00:00.000Z,1253.35,1213.05,1217,1233.85,1236.5,212730,2634.9,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9002),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-04-03T00:00:00.000Z,1308,1279.3,1282,1295.3,1288,344164,4462.05,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9003),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-04-10T00:00:00.000Z,1268,1230,1230,1255.65,1254,231285,2907.5,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9004),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-04-17T00:00:00.000Z,1290,1245.6,1246.1,1256.95,1258,391683,4971.07,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9005),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-04-24T00:00:00.000Z,1275,1236,1275,1241.8,1242,208054,2604.56,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9006),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-05-01T00:00:00.000Z,1220,1122,1192,1156.95,1154,1.671666e+06,19397.64,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9007),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-05-08T00:00:00.000Z,1184,1141.25,1149,1177.85,1182,593092,6947.29,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9008),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-05-15T00:00:00.000Z,1214,1171.9,1175,1181.75,1180,442136,5265.55,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9009),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-05-22T00:00:00.000Z,1155,1111.2,1147.5,1119.9,1117.1,307274,3463.29,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d900a),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-05-29T00:00:00.000Z,1172.95,1080,1153,1111.95,1101.25,1.121879e+06,12535.06,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d900b),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-06-05T00:00:00.000Z,1028,995.1,1020,998.1,997.8,624391,6285.91,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d900c),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-06-12T00:00:00.000Z,1064,1018.8,1049,1021.25,1020.4,723467,7537.29,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d900d),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-06-19T00:00:00.000Z,1088.75,1068,1080,1079.8,1077.25,445966,4820.85,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d900e),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-06-26T00:00:00.000Z,1059.95,1020.3,1057,1046.75,1045.95,320525,3335.82,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d900f),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-07-03T00:00:00.000Z,1179.95,1142.95,1157,1174.15,1171.7,477583,5548.52,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9010),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-07-10T00:00:00.000Z,1222.5,1170,1212.1,1180.75,1179,632128,7519.38,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9011),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-07-17T00:00:00.000Z,1220,1125.6,1201,1146.75,1134.35,643938,7623.77,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9012),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-07-24T00:00:00.000Z,1165,1143,1143,1154.65,1155,295065,3413.29,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9013),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-07-31T00:00:00.000Z,1240,1214.05,1226.9,1223.9,1226.6,425828,5226.79,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9014),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-08-07T00:00:00.000Z,1194.95,1138.2,1187,1172,1162,676739,7866.67,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9015),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-08-14T00:00:00.000Z,1206,1172,1172,1184.65,1183.05,409753,4880.11,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9016),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-08-21T00:00:00.000Z,1235,1208.6,1220,1226.05,1227,269953,3304.24,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9017),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-08-28T00:00:00.000Z,1257.65,1200,1232.25,1205.9,1207,406352,4960.9,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9018),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-09-04T00:00:00.000Z,1195,1138,1158,1183.1,1182.5,549878,6438.48,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9019),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-09-11T00:00:00.000Z,1089.45,1064.4,1071,1075.25,1070.1,409129,4396.3,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d901a),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-09-18T00:00:00.000Z,1057,1034,1048,1042.85,1042.05,519730,5433.03,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d901b),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-09-25T00:00:00.000Z,1006,973,982.9,993.85,994,1.30378e+06,12935.68,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d901c),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-10-02T00:00:00.000Z,970,915.55,928,964,969.9,1.001924e+06,9462.53,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d901d),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-10-09T00:00:00.000Z,1068.85,1024.95,1026,1063.65,1059.3,1.445474e+06,15219.24,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d901e),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-10-16T00:00:00.000Z,1054.15,1034.2,1038.9,1043.85,1043,510736,5340.15,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d901f),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-10-23T00:00:00.000Z,1114,1088.1,1110,1097.9,1097.95,437881,4813.71,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9020),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-10-30T00:00:00.000Z,1018.85,1001.25,1015,1008.95,1006.3,75444,762.17,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9021),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-11-06T00:00:00.000Z,980.5,954,963.5,959.95,960.05,453975,4405.67,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9022),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-11-13T00:00:00.000Z,950,886,935,893.1,910.6,800091,7247.47,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9023),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-11-20T00:00:00.000Z,896.55,863.9,893,886,888,563315,4953.71,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9024),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-11-27T00:00:00.000Z,891.9,855,856.65,886.75,886,359777,3153.45,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9025),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-12-04T00:00:00.000Z,901.95,867,901,871.05,868,439204,3874.56,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9026),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-12-11T00:00:00.000Z,879,861.5,870.85,864.55,863,271013,2354.52,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9027),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-12-18T00:00:00.000Z,844.25,821.7,836,837.9,840,531371,4437.27,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9028),Jubilant Foodworks Limited,NSE/JUBLFOOD,2016-12-25T00:00:00.000Z,810.7,781,803,785.25,782.1,707563,5638.49,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d9029),Jubilant Foodworks Limited,NSE/JUBLFOOD,2017-01-01T00:00:00.000Z,861.9,820,829,853.45,850,565579,4769.65,CONSUMER GOODS,NIFTY FMCG
ObjectId(58d10277e9804518868d902a),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-01-03T00:00:00.000Z,729.85,711.25,720,727.25,728,622438,4492.86,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d902b),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-01-10T00:00:00.000Z,704,693.55,694.2,695.1,695,446029,3116.11,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d902c),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-01-17T00:00:00.000Z,689.1,671,679.4,675.6,671.9,1.088741e+06,7415.95,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d902d),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-01-24T00:00:00.000Z,689,664.2,671,683.05,680.3,1.001784e+06,6831.78,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d902e),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-01-31T00:00:00.000Z,686,664.5,664.5,683.6,683.15,1.645577e+06,11076.6,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d902f),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-02-07T00:00:00.000Z,697.3,675.45,677,692,693,1.868377e+06,12894.11,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9030),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-02-14T00:00:00.000Z,637,613.7,630,622,620.45,1.300513e+06,8142.03,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9031),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-02-21T00:00:00.000Z,639.9,625.3,632.55,631.2,631.9,586848,3705.94,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9032),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-02-28T00:00:00.000Z,621.4,606.6,614,615.75,615.9,586436,3613.47,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9033),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-03-06T00:00:00.000Z,669.85,645,658,665.65,667.2,716481,4703.75,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9034),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-03-13T00:00:00.000Z,659.1,640.5,657,642.65,644,4.293624e+06,27880.19,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9035),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-03-20T00:00:00.000Z,660.95,648.8,650,658.8,657.6,1.939198e+06,12708.04,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9036),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-03-27T00:00:00.000Z,675.8,655.1,666,659.95,661.95,3.26957e+06,21647.64,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9037),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-04-03T00:00:00.000Z,686.65,677.15,682,679.9,678.1,1.470326e+06,10008.38,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9038),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-04-10T00:00:00.000Z,670.4,658.1,658.1,665.35,665.1,1.007741e+06,6707.27,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9039),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-04-17T00:00:00.000Z,699.95,683.2,687,692.35,690.65,2.437798e+06,16889.37,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d903a),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-04-24T00:00:00.000Z,683.75,672.95,680.05,676.1,678.4,1.975006e+06,13406.48,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d903b),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-05-01T00:00:00.000Z,719.35,695.5,699,717.15,715.85,1.490141e+06,10596.83,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d903c),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-05-08T00:00:00.000Z,710,696.1,706.05,702.95,703.45,667263,4679.81,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d903d),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-05-15T00:00:00.000Z,728.9,707,727,708.25,708.5,1.429506e+06,10218.19,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d903e),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-05-22T00:00:00.000Z,710.7,700.25,709.9,702.15,701.5,600500,4237,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d903f),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-05-29T00:00:00.000Z,744.65,733.1,734.4,742.55,738.1,1.293521e+06,9553.32,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9040),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-06-05T00:00:00.000Z,772.45,743.1,750,769.3,769,2.480775e+06,18921.12,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9041),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-06-12T00:00:00.000Z,757.5,743.35,751.1,750.7,750,1.510634e+06,11338.23,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9042),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-06-19T00:00:00.000Z,760.85,748.75,756,751.1,749.15,814258,6125.04,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9043),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-06-26T00:00:00.000Z,738.05,710.75,730,733.9,732.2,2.002188e+06,14483.62,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9044),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-07-03T00:00:00.000Z,766,750.9,764,753.4,752.5,1.56521e+06,11841.03,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9045),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-07-10T00:00:00.000Z,747.7,737.6,745.1,743.45,742,604463,4493.13,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9046),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-07-17T00:00:00.000Z,781,767.65,779,772.15,771.55,2.059278e+06,15926.5,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9047),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-07-24T00:00:00.000Z,764.9,753.25,762,760.05,759.95,1.429617e+06,10874.82,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9048),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-07-31T00:00:00.000Z,766.15,749.3,751.5,763.5,763,1.457598e+06,11043,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9049),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-08-07T00:00:00.000Z,776,756.6,759.8,774.35,770.55,2.365366e+06,18139.64,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d904a),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-08-14T00:00:00.000Z,771.9,760,771.9,762.9,760.2,1.128132e+06,8642.14,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d904b),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-08-21T00:00:00.000Z,785.95,774,785.95,778.75,780,996170,7762.17,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d904c),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-08-28T00:00:00.000Z,789,772.85,782.5,780.8,781,853973,6665.62,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d904d),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-09-04T00:00:00.000Z,815.75,808.3,812,813.6,813.1,930759,7562.77,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d904e),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-09-11T00:00:00.000Z,825.4,808.6,819.7,818.85,818.1,1.144933e+06,9360.1,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d904f),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-09-18T00:00:00.000Z,819.95,804.7,810.9,806.6,805.9,4.352409e+06,35211.04,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9050),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-09-25T00:00:00.000Z,803.4,793.05,795.7,796.15,793.1,4.190651e+06,33454.67,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9051),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-10-02T00:00:00.000Z,782.3,766.1,772,777,780.2,2.432078e+06,18803.38,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9052),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-10-09T00:00:00.000Z,785,775.15,782.6,782.65,782.55,740458,5791.68,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9053),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-10-16T00:00:00.000Z,783.95,770.6,776,781.75,780,1.03308e+06,8041.2,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9054),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-10-23T00:00:00.000Z,783.15,768.95,770.05,781.5,778,1.767446e+06,13681.1,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9055),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-10-30T00:00:00.000Z,826,816.35,826,819.65,818,171508,1407.98,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9056),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-11-06T00:00:00.000Z,812,790.1,809.8,799.65,798.25,1.094318e+06,8752.48,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9057),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-11-13T00:00:00.000Z,825.5,807.5,813,815.6,816.9,2.315638e+06,18860.89,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9058),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-11-20T00:00:00.000Z,785,773.35,780.95,779.25,779.4,1.350361e+06,10500.43,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d9059),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-11-27T00:00:00.000Z,759.65,744.95,747,752.15,750.25,1.567193e+06,11791.76,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d905a),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-12-04T00:00:00.000Z,744,720,740,723.55,724.2,2.845037e+06,20616.29,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d905b),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-12-11T00:00:00.000Z,752.5,742.85,749.5,745.25,743,811067,6055.39,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d905c),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-12-18T00:00:00.000Z,727,717.2,725,719.1,718.85,3.781538e+06,27215.01,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d905d),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2016-12-25T00:00:00.000Z,714,704.1,705.1,711.75,713,1.02169e+06,7254.39,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10277e9804518868d905e),Kotak Mahindra Bank Limited,NSE/KOTAKBANK,2017-01-01T00:00:00.000Z,722.75,714.1,714.1,719.7,717.45,990367,7129.69,FINANCIAL SERVICES,NIFTY BANK
ObjectId(58d10278e9804518868d905f),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-01-03T00:00:00.000Z,96.5,93.8,96.5,94.2,94.05,3.403514e+06,3232.49,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9060),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-01-10T00:00:00.000Z,86.8,80.5,84.9,84.6,84.5,1.2862101e+07,10837.29,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9061),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-01-17T00:00:00.000Z,73.2,62,72.7,64,62.7,1.5515217e+07,10557.31,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9062),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-01-24T00:00:00.000Z,66.7,63.5,64.25,66.05,65.9,7.780882e+06,5083.02,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9063),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-01-31T00:00:00.000Z,65.9,61,64.75,64.2,64,8.850284e+06,5643.42,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9064),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-02-07T00:00:00.000Z,64.35,57.85,58.4,63.5,63.75,2.0592231e+07,12812.63,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9065),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-02-14T00:00:00.000Z,56.95,48.1,56.95,55.45,55.4,1.783238e+07,9369.05,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9066),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-02-21T00:00:00.000Z,59.25,55,56.35,57.3,57.15,7.841503e+06,4518.55,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9067),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-02-28T00:00:00.000Z,55.6,52.55,55.25,53.4,53.4,9.522345e+06,5118.5,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9068),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-03-06T00:00:00.000Z,65.6,61.85,65.3,63.15,63.3,1.7267856e+07,10956.7,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9069),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-03-13T00:00:00.000Z,67.5,62.5,65.4,62.8,62.7,1.8800771e+07,12087.51,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d906a),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-03-20T00:00:00.000Z,61,59.2,60.05,60.6,60.65,8.224036e+06,4944.27,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d906b),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-03-27T00:00:00.000Z,63.25,61.8,62,62.2,62,1.0700686e+07,6689.08,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d906c),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-04-03T00:00:00.000Z,65.3,59.35,59.55,63.5,63.2,1.8486876e+07,11656.54,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d906d),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-04-10T00:00:00.000Z,67.9,59.7,59.7,66.65,66.45,4.4145045e+07,28805.46,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d906e),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-04-17T00:00:00.000Z,70.15,66.15,66.2,68,68.15,1.9053301e+07,13001.7,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d906f),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-04-24T00:00:00.000Z,74.9,72.35,73.4,72.95,72.7,8.568897e+06,6281.22,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9070),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-05-01T00:00:00.000Z,74.95,67.3,74.5,69.8,69.35,3.2805124e+07,22889.73,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9071),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-05-08T00:00:00.000Z,65.95,63.8,65.5,64.15,64.15,8.603142e+06,5546.36,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9072),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-05-15T00:00:00.000Z,64,61.5,64,62.35,62.45,8.310456e+06,5187.85,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9073),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-05-22T00:00:00.000Z,61.35,59.55,61,59.95,59.85,4.669072e+06,2815.14,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9074),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-05-29T00:00:00.000Z,62.5,60.6,60.7,61.6,61.6,5.71301e+06,3527.05,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9075),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-06-05T00:00:00.000Z,63.35,60.35,63,61.05,60.85,5.640978e+06,3483.46,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9076),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-06-12T00:00:00.000Z,66.25,63.95,64.95,64.4,64.4,8.476263e+06,5519.27,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9077),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-06-19T00:00:00.000Z,67.5,65.65,66.1,66.3,66.05,8.606371e+06,5732.58,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9078),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-06-26T00:00:00.000Z,63.8,60.7,63,62.35,62.2,7.528008e+06,4663.94,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d9079),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-07-03T00:00:00.000Z,72.45,68.5,68.95,70.65,70.45,1.5885594e+07,11245.17,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d907a),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-07-10T00:00:00.000Z,71.35,68.9,71.3,69.6,69.5,5.94398e+06,4143.19,METALS,NIFTY METAL
ObjectId(58d10278e9804518868d907b),Jindal Steel & Power Limited,NSE/JINDALSTEL,2016-07-17T00:00:00.000Z,74.55,72,74.25,72.55,72.2,6.18876e+06,4538.58,METALS,NIFTY METAL
